rule_key,module,bucket,rawDistinctScenarioCount,surfacedDistinctScenarioCount,rawTotalFindingCount,surfacedTotalFindingCount,expectedMatchCount,unexpectedMatchCount,noisyMatchCount,mustNotFindViolationCount,sameSurfaceExtraCount,sameFileDifferentSignalCount,reviewOnlyCount,explainabilityGapCount,rawRegexOnlyCount,surfacedRegexOnlyCount,rawHybridCount,surfacedHybridCount,rawSemanticCount,surfacedSemanticCount,rawAstCount,surfacedAstCount,regexOnlyCount,hybridCount,semanticCount,astCount,rawRegexOnlyOnlyExercised,regexOnlyOnlyExercised,rawScenarios,surfacedScenarios,title,severity,finding_kind,family,language
quantum.arq-q-0659-ruby,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-102;M-V8-COV-213,M-V8-COV-102;M-V8-COV-213,Legacy RSA Key Size (<=1024),CRITICAL,VULNERABILITY,arq-q-0659-ruby,ruby
quantum.arq-q-0660-ruby,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Shor Inventory (RSA/ECDSA),MEDIUM,INVENTORY,arq-q-0660-ruby,ruby
quantum.arq-q-0661-ruby,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,HNDL Inventory (ECDH/DH),HIGH,INVENTORY,arq-q-0661-ruby,ruby
quantum.arq-q-0662-ruby,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Key Material in Repo (PEM),CRITICAL,VULNERABILITY,arq-q-0662-ruby,ruby
quantum.arq-q-0663-ruby,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,JWT alg=none / verification disabled,CRITICAL,VULNERABILITY,arq-q-0663-ruby,ruby
quantum.arq-q-0664-ruby,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,JWT RS/ES inventory,MEDIUM,INVENTORY,arq-q-0664-ruby,ruby
quantum.arq-q-0665-ruby,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,true,true,M-V8-COV-102;M-V8-COV-213,M-V8-COV-102;M-V8-COV-213,Weak KDF (Ruby OpenSSL PBKDF2 low iterations),CRITICAL,VULNERABILITY,arq-q-0665-ruby,ruby
quantum.arq-q-0669-ruby,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,XMLDSIG / SAML Inventory (ruby-saml/xmlsecurity),INFO,INVENTORY,arq-q-0669-ruby,ruby
quantum.arq-q-0671-php,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-102;M-V8-COV-210,M-V8-COV-102;M-V8-COV-210,TLS Trust Bypass,CRITICAL,VULNERABILITY,arq-q-0671-php,php
quantum.arq-q-0672-php,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-102;M-V8-COV-210,M-V8-COV-102;M-V8-COV-210,Weak Hash (MD5),HIGH,VULNERABILITY,arq-q-0672-php,php
quantum.arq-q-0673-php,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-102;M-V8-COV-210,M-V8-COV-102;M-V8-COV-210,Weak Hash (SHA1),MEDIUM,VULNERABILITY,arq-q-0673-php,php
quantum.arq-q-0674-php,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Weak Cipher / Insecure Mode (ECB),HIGH,VULNERABILITY,arq-q-0674-php,php
quantum.arq-q-0675-php,quantum,mixed_exercised,2,2,4,4,2,2,4,0,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,4,false,false,M-V8-COV-102;M-V8-COV-210,M-V8-COV-102;M-V8-COV-210,Weak Cipher (DES/3DES/RC4),HIGH,VULNERABILITY,arq-q-0675-php,php
quantum.arq-q-0676-php,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-102;M-V8-COV-210,M-V8-COV-102;M-V8-COV-210,Legacy RSA Key Size (<=1024),CRITICAL,VULNERABILITY,arq-q-0676-php,php
quantum.arq-q-0677-php,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Shor Inventory (RSA/ECDSA),MEDIUM,INVENTORY,arq-q-0677-php,php
quantum.arq-q-0679-php,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Key Material in Repo (PEM),CRITICAL,VULNERABILITY,arq-q-0679-php,php
quantum.arq-q-0680-php,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-102;M-V8-COV-210,M-V8-COV-102;M-V8-COV-210,JWT alg=none / verification disabled,CRITICAL,VULNERABILITY,arq-q-0680-php,php
quantum.arq-q-0681-php,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,JWT RS/ES inventory,MEDIUM,INVENTORY,arq-q-0681-php,php
quantum.arq-q-0683-php,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,true,true,M-V8-COV-102;M-V8-COV-210,M-V8-COV-102;M-V8-COV-210,TLS Weak Protocol (PHP cURL/stream TLSv1.0/1.1),CRITICAL,VULNERABILITY,arq-q-0683-php,php
quantum.arq-q-0684-php,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-102;M-V8-COV-210,M-V8-COV-102;M-V8-COV-210,Weak KDF (PHP hash_pbkdf2 low iterations),CRITICAL,VULNERABILITY,arq-q-0684-php,php
quantum.arq-q-0687-php,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,XMLDSIG / SAML Inventory (xmlseclibs/php-saml),INFO,INVENTORY,arq-q-0687-php,php
quantum.arq-q-0689-rust,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,TLS Trust Bypass,CRITICAL,VULNERABILITY,arq-q-0689-rust,rust
quantum.arq-q-0690-rust,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,true,true,M-V8-COV-102;M-V8-COV-214,M-V8-COV-102;M-V8-COV-214,TLS Dangerous Config (rustls),CRITICAL,VULNERABILITY,arq-q-0690-rust,rust
quantum.arq-q-0691-rust,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,true,true,M-V8-COV-102;M-V8-COV-214,M-V8-COV-102;M-V8-COV-214,Weak Hash (MD5),HIGH,VULNERABILITY,arq-q-0691-rust,rust
quantum.arq-q-0692-rust,quantum,mixed_exercised,2,2,4,4,2,2,4,0,0,2,0,0,4,4,0,0,0,0,0,0,4,0,0,0,true,true,M-V8-COV-102;M-V8-COV-214,M-V8-COV-102;M-V8-COV-214,Weak Hash (SHA1),MEDIUM,VULNERABILITY,arq-q-0692-rust,rust
quantum.arq-q-0693-rust,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Weak Cipher/Mode (ECB),HIGH,VULNERABILITY,arq-q-0693-rust,rust
quantum.arq-q-0694-rust,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Shor Inventory (RSA/ECDSA),MEDIUM,INVENTORY,arq-q-0694-rust,rust
quantum.arq-q-0695-rust,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,HNDL Inventory (ECDH/DH),HIGH,INVENTORY,arq-q-0695-rust,rust
quantum.arq-q-0696-rust,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Weak KDF (PBKDF2 low iter),CRITICAL,VULNERABILITY,arq-q-0696-rust,rust
quantum.arq-q-0697-rust,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Non-crypto RNG signal,MEDIUM,INVENTORY,arq-q-0697-rust,rust
quantum.arq-q-0698-rust,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Key Material in Repo (PEM),CRITICAL,VULNERABILITY,arq-q-0698-rust,rust
quantum.arq-q-0700-rust,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,JWT RS/ES inventory,MEDIUM,INVENTORY,arq-q-0700-rust,rust
quantum.arq-q-0701-rust,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,TLS Weak Protocol (Rust openssl SslMethod tlsv1/tlsv1_1),CRITICAL,VULNERABILITY,arq-q-0701-rust,rust
quantum.arq-q-0702-rust,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-103;M-V8-COV-214,M-V8-COV-103;M-V8-COV-214,Legacy RSA Key Size (rsa crate bits<=1024),CRITICAL,VULNERABILITY,arq-q-0702-rust,rust
quantum.arq-q-0703-rust,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Weak Cipher (openssl Cipher::des_ede3/rc4),HIGH,VULNERABILITY,arq-q-0703-rust,rust
quantum.arq-q-0704-rust,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,PQC Library Inventory (oqs/pqcrypto),INFO,INVENTORY,arq-q-0704-rust,rust
quantum.arq-q-0707-swift,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-103;M-V8-COV-216,M-V8-COV-103;M-V8-COV-216,Weak Hash (MD5),HIGH,VULNERABILITY,arq-q-0707-swift,swift
quantum.arq-q-0708-swift,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-103;M-V8-COV-216,M-V8-COV-103;M-V8-COV-216,Weak Hash (SHA1),MEDIUM,VULNERABILITY,arq-q-0708-swift,swift
quantum.arq-q-0709-swift,quantum,mixed_exercised,2,2,4,4,2,2,4,0,2,0,0,0,0,0,2,2,0,0,2,2,0,2,0,2,false,false,M-V8-COV-103;M-V8-COV-216,M-V8-COV-103;M-V8-COV-216,Insecure Mode (ECB),HIGH,VULNERABILITY,arq-q-0709-swift,swift
quantum.arq-q-0710-swift,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,true,true,M-V8-COV-103;M-V8-COV-216,M-V8-COV-103;M-V8-COV-216,Weak Cipher (DES/3DES/RC4),HIGH,VULNERABILITY,arq-q-0710-swift,swift
quantum.arq-q-0711-swift,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Shor Inventory (RSA/ECDSA),MEDIUM,INVENTORY,arq-q-0711-swift,swift
quantum.arq-q-0712-swift,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,HNDL Inventory (ECDH),HIGH,INVENTORY,arq-q-0712-swift,swift
quantum.arq-q-0713-swift,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,true,true,M-V8-COV-107;M-V8-COV-216,M-V8-COV-107;M-V8-COV-216,Non-crypto RNG signal,MEDIUM,INVENTORY,arq-q-0713-swift,swift
quantum.arq-q-0714-swift,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Key Material in Repo (PEM/PKCS12),CRITICAL,VULNERABILITY,arq-q-0714-swift,swift
quantum.arq-q-0716-swift,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,JWT RS/ES inventory,MEDIUM,INVENTORY,arq-q-0716-swift,swift
quantum.arq-q-0717-swift,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,TLS Weak Config (iOS ATS arbitrary loads in Info.plist),HIGH,VULNERABILITY,arq-q-0717-swift,swift
quantum.arq-q-0718-swift,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-103;M-V8-COV-216,M-V8-COV-103;M-V8-COV-216,Legacy RSA Key Size (SecKey keygen kSecAttrKeySizeInBits=1024),CRITICAL,VULNERABILITY,arq-q-0718-swift,swift
quantum.arq-q-0719-swift,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Weak KDF (CCKeyDerivationPBKDF low iterations),CRITICAL,VULNERABILITY,arq-q-0719-swift,swift
quantum.arq-q-0722-swift,quantum,mixed_exercised,2,2,4,4,2,2,4,0,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,false,false,M-V8-COV-103;M-V8-COV-216,M-V8-COV-103;M-V8-COV-216,TLS Weak Protocol (SecureTransport/CFNetwork) - Swift,HIGH,VULNERABILITY,arq-q-0722-swift,swift
quantum.arq-q-0723-swift,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Embedded Private Key in Source (PEM block) - Swift,CRITICAL,VULNERABILITY,arq-q-0723-swift,swift
quantum.arq-q-0724-erlang,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-103;M-V8-COV-205,M-V8-COV-103;M-V8-COV-205,TLS Trust Bypass,CRITICAL,VULNERABILITY,arq-q-0724-erlang,erlang
quantum.arq-q-0725-erlang,quantum,mixed_exercised,2,2,4,4,2,2,4,0,0,2,0,0,0,0,2,2,0,0,2,2,0,2,0,2,false,false,M-V8-COV-103;M-V8-COV-205,M-V8-COV-103;M-V8-COV-205,Weak Hash (MD5),HIGH,VULNERABILITY,arq-q-0725-erlang,erlang
quantum.arq-q-0726-erlang,quantum,mixed_exercised,2,2,4,4,2,2,4,0,0,2,0,0,0,0,2,2,0,0,2,2,0,2,0,2,false,false,M-V8-COV-103;M-V8-COV-205,M-V8-COV-103;M-V8-COV-205,Weak Hash (SHA1),MEDIUM,VULNERABILITY,arq-q-0726-erlang,erlang
quantum.arq-q-0728-erlang,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Shor Inventory (RSA/ECDSA),MEDIUM,INVENTORY,arq-q-0728-erlang,erlang
quantum.arq-q-0729-erlang,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,HNDL Inventory (ECDH/DH),HIGH,INVENTORY,arq-q-0729-erlang,erlang
quantum.arq-q-0730-erlang,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Key Material in Repo (PEM),CRITICAL,VULNERABILITY,arq-q-0730-erlang,erlang
quantum.arq-q-0731-erlang,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-103;M-V8-COV-205,M-V8-COV-103;M-V8-COV-205,TLS Weak Protocol (:ssl versions tlsv1/tlsv1.1),CRITICAL,VULNERABILITY,arq-q-0731-erlang,erlang
quantum.arq-q-0732-erlang,quantum,mixed_exercised,2,2,4,4,2,2,4,0,2,0,0,0,2,2,0,0,0,0,2,2,2,0,0,2,false,false,M-V8-COV-103;M-V8-COV-205,M-V8-COV-103;M-V8-COV-205,Insecure Mode (ECB via :crypto.crypto_one_time),HIGH,VULNERABILITY,arq-q-0732-erlang,erlang
quantum.arq-q-0735-erlang,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,JWT Library Inventory (jose),INFO,INVENTORY,arq-q-0735-erlang,erlang
quantum.arq-q-0737-erlang,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Embedded Private Key in Source (PEM block) - Erlang,CRITICAL,VULNERABILITY,arq-q-0737-erlang,erlang
quantum.arq-q-0739-elixir,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-103;M-V8-COV-204,M-V8-COV-103;M-V8-COV-204,TLS Trust Bypass,CRITICAL,VULNERABILITY,arq-q-0739-elixir,elixir
quantum.arq-q-0740-elixir,quantum,mixed_exercised,2,2,4,4,2,2,4,0,0,2,0,0,0,0,2,2,0,0,2,2,0,2,0,2,false,false,M-V8-COV-103;M-V8-COV-204,M-V8-COV-103;M-V8-COV-204,Weak Hash (MD5),HIGH,VULNERABILITY,arq-q-0740-elixir,elixir
quantum.arq-q-0741-elixir,quantum,mixed_exercised,2,2,4,4,2,2,4,0,0,2,0,0,0,0,2,2,0,0,2,2,0,2,0,2,false,false,M-V8-COV-103;M-V8-COV-204,M-V8-COV-103;M-V8-COV-204,Weak Hash (SHA1),MEDIUM,VULNERABILITY,arq-q-0741-elixir,elixir
quantum.arq-q-0742-elixir,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Shor Inventory (RSA/ECDSA),MEDIUM,INVENTORY,arq-q-0742-elixir,elixir
quantum.arq-q-0743-elixir,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,HNDL Inventory (ECDH/DH),HIGH,INVENTORY,arq-q-0743-elixir,elixir
quantum.arq-q-0745-elixir,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,JWT RS/ES inventory,MEDIUM,INVENTORY,arq-q-0745-elixir,elixir
quantum.arq-q-0746-elixir,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Key Material in Repo (PEM),CRITICAL,VULNERABILITY,arq-q-0746-elixir,elixir
quantum.arq-q-0747-elixir,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-103;M-V8-COV-204,M-V8-COV-103;M-V8-COV-204,TLS Weak Protocol (:ssl versions tlsv1/tlsv1.1),CRITICAL,VULNERABILITY,arq-q-0747-elixir,elixir
quantum.arq-q-0748-elixir,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-103;M-V8-COV-204,M-V8-COV-103;M-V8-COV-204,Insecure Mode (ECB via :crypto.crypto_one_time),HIGH,VULNERABILITY,arq-q-0748-elixir,elixir
quantum.arq-q-0752-elixir,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-103;M-V8-COV-204,M-V8-COV-103;M-V8-COV-204,Weak Cipher (DES/3DES/RC4) - Erlang/Elixir :crypto,HIGH,VULNERABILITY,arq-q-0752-elixir,elixir
quantum.arq-q-0754-elixir,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Embedded Private Key in Source (PEM block) - Elixir,CRITICAL,VULNERABILITY,arq-q-0754-elixir,elixir
quantum.arq-q-0759-zig,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Key Material in Repo (PEM),CRITICAL,VULNERABILITY,arq-q-0759-zig,zig
quantum.arq-q-0760-zig,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,true,true,M-V8-COV-108;M-V8-COV-218,M-V8-COV-108;M-V8-COV-218,Zig std.crypto usage inventory,INFO,INVENTORY,arq-q-0760-zig,zig
quantum.arq-q-0765-zig,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Embedded Private Key in Source (PEM block) - Zig,CRITICAL,VULNERABILITY,arq-q-0765-zig,zig
quantum.arq-q-0766-shell,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-104;M-V8-COV-215,M-V8-COV-104;M-V8-COV-215,TLS Trust Bypass (curl -k),CRITICAL,VULNERABILITY,arq-q-0766-shell,shell
quantum.arq-q-0767-shell,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,false,false,M-V8-COV-104;M-V8-COV-215,M-V8-COV-104;M-V8-COV-215,TLS Trust Bypass (wget),CRITICAL,VULNERABILITY,arq-q-0767-shell,shell
quantum.arq-q-0768-shell,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-104;M-V8-COV-215,M-V8-COV-104;M-V8-COV-215,TLS Weak Protocol (openssl s_client),CRITICAL,VULNERABILITY,arq-q-0768-shell,shell
quantum.arq-q-0769-shell,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,true,true,M-V8-COV-104;M-V8-COV-215,M-V8-COV-104;M-V8-COV-215,Weak Hash (openssl dgst),HIGH,VULNERABILITY,arq-q-0769-shell,shell
quantum.arq-q-0770-shell,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-104;M-V8-COV-215,M-V8-COV-104;M-V8-COV-215,Weak Cipher (openssl enc DES/3DES/RC4),HIGH,VULNERABILITY,arq-q-0770-shell,shell
quantum.arq-q-0771-shell,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,true,true,M-V8-COV-104;M-V8-COV-215,M-V8-COV-104;M-V8-COV-215,Insecure Mode (openssl enc ECB),HIGH,VULNERABILITY,arq-q-0771-shell,shell
quantum.arq-q-0772-shell,quantum,mixed_exercised,3,3,4,4,2,2,4,0,0,2,0,0,0,0,2,2,0,0,2,2,0,2,0,2,false,false,M-V8-COV-104;M-V8-COV-108;M-V8-COV-215,M-V8-COV-104;M-V8-COV-108;M-V8-COV-215,Legacy RSA key size (openssl genrsa),CRITICAL,VULNERABILITY,arq-q-0772-shell,shell
quantum.arq-q-0773-shell,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Shor Inventory (openssl genrsa 2048+),MEDIUM,INVENTORY,arq-q-0773-shell,shell
quantum.arq-q-0774-shell,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,HNDL Inventory (openssl dhparam),HIGH,INVENTORY,arq-q-0774-shell,shell
quantum.arq-q-0775-shell,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-104;M-V8-COV-215,M-V8-COV-104;M-V8-COV-215,KeyStore password hardcoded (keytool -storepass),CRITICAL,VULNERABILITY,arq-q-0775-shell,shell
quantum.arq-q-0776-shell,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,Key material in repo (PEM/PFX/JKS),CRITICAL,VULNERABILITY,arq-q-0776-shell,shell
quantum.arq-q-0777-shell,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,SSH StrictHostKeyChecking disabled,HIGH,VULNERABILITY,arq-q-0777-shell,shell
quantum.arq-q-0782-powershell,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-104;M-V8-COV-212,M-V8-COV-104;M-V8-COV-212,TLS Trust Bypass (ServerCertificateValidationCallback),CRITICAL,VULNERABILITY,arq-q-0782-powershell,powershell
quantum.arq-q-0783-powershell,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,,TLS Protocol forced to TLS1.0/SSL3,CRITICAL,VULNERABILITY,arq-q-0783-powershell,powershell
quantum.arq-q-0784-powershell,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,false,false,M-V8-COV-104;M-V8-COV-212,M-V8-COV-104;M-V8-COV-212,Invoke-WebRequest SkipCertificateCheck,CRITICAL,VULNERABILITY,arq-q-0784-powershell,powershell
quantum.arq-q-0785-powershell,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,true,true,M-V8-COV-104;M-V8-COV-212,M-V8-COV-104;M-V8-COV-212,Weak Hash (MD5),HIGH,VULNERABILITY,arq-q-0785-powershell,powershell
quantum.arq-q-0786-powershell,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,true,true,M-V8-COV-104;M-V8-COV-212,M-V8-COV-104;M-V8-COV-212,Weak Hash (SHA1),MEDIUM,VULNERABILITY,arq-q-0786-powershell,powershell
quantum.arq-q-0787-powershell,quantum,expected_positive_exercised,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,false,false,M-V8-COV-104;M-V8-COV-212,M-V8-COV-104;M-V8-COV-212,Weak Cipher (DES/3DES/RC2),HIGH,VULNERABILITY,arq-q-0787-powershell,powershell
