scenarioId,milestone,verdict,finalVerdict,verdictClass,runnability,cleanExpectedMatches,mustFindExpected,missingExpectedFindings,mustNotFindViolations,unexpectedFindings,unexpectedRegexOnlyFindings,sameSurfaceExtraFindings,sameFileDifferentSignalFindings,mayFindReview,explainabilityFailures,refStateFailures,noiseCount,noiseBreakdown,finalVerdictReason,dossierMissing,fillerRatio,realismScore,dossierPath,logsPath,liveBusinessCode,liveConfig,tests,docs,scripts,fixtures,vendorGenerated,syntheticFiller
M-V8-COV-108,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",4,20,16,0,1,0,0,1,0,0,0,1,sameFileDifferentSignalFindings=1,16 expected finding(s) were not detected at all; 1 unexpected/noisy finding(s) remained after matching (same-file-different-signal=1),False,0.65174456879526,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-108.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-native-g-02\validation\runnability-logs,14,11,3,19,2,0,460,990
M-V8-COV-109,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",1,9,8,0,0,0,0,0,0,0,0,0,none,8 expected finding(s) were not detected at all,False,0.7751937984496124,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-109.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-native-g-03\validation\runnability-logs,0,11,3,16,2,0,267,1100
M-V8-COV-201,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",0,1,1,0,0,0,0,0,0,0,0,0,none,1 expected finding(s) were not detected at all,False,0.8576998050682261,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-201.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-abap-ecc-5-0-to-s-4hana-2024-01\validation\runnability-logs,0,11,3,16,2,0,106,880
M-V8-COV-202,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",6,13,7,0,1,0,0,1,0,0,0,1,sameFileDifferentSignalFindings=1,7 expected finding(s) were not detected at all; 1 unexpected/noisy finding(s) remained after matching (same-file-different-signal=1),False,0.6443514644351465,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-202.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-c-c89-c90-to-c23-01\validation\runnability-logs,0,11,3,19,2,0,382,770
M-V8-COV-203,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",8,13,5,0,1,0,0,1,0,0,0,1,sameFileDifferentSignalFindings=1,5 expected finding(s) were not detected at all; 1 unexpected/noisy finding(s) remained after matching (same-file-different-signal=1),False,0.6358381502890174,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-203.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-cpp-c-98-to-c-26-01\validation\runnability-logs,0,11,3,19,2,0,398,770
M-V8-COV-204,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",6,11,5,0,2,0,0,2,0,0,0,2,sameFileDifferentSignalFindings=2,5 expected finding(s) were not detected at all; 2 unexpected/noisy finding(s) remained after matching (same-file-different-signal=2),False,0.6955736224028907,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-204.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-elixir-1-to-1-19-01\validation\runnability-logs,0,11,3,16,2,0,297,770
M-V8-COV-205,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",5,10,5,0,3,1,1,2,0,0,0,3,"sameFileDifferentSignalFindings=2, sameSurfaceExtraFindings=1, unexpectedRegexOnlyFindings=1","5 expected finding(s) were not detected at all; 3 unexpected/noisy finding(s) remained after matching (same-surface-extra=1, same-file-different-signal=2, regex-only=1)",False,0.7083716651333947,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-205.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-erlang-17-to-28-01\validation\runnability-logs,0,11,3,16,2,0,277,770
M-V8-COV-206,M8,PASS_WITH_NOISE,PASS_WITH_NOISE,PASS_WITH_NOISE,"build:passed,smoke:passed,test:passed",7,7,0,0,1,0,1,0,0,0,0,1,sameSurfaceExtraFindings=1,1 unexpected/noisy finding(s) remained after matching (same-surface-extra=1),False,0.7794508414526129,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-206.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-jcl-z-os-1-x-to-other-01\validation\runnability-logs,0,11,3,16,2,0,209,880
M-V8-COV-207,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",1,3,2,0,0,0,0,0,0,0,0,0,none,2 expected finding(s) were not detected at all,False,0.8247422680412371,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-207.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-lua-5-to-luajit-2-1-01\validation\runnability-logs,0,11,3,16,2,0,147,880
M-V8-COV-208,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",6,13,7,0,0,0,0,0,0,0,0,0,none,7 expected finding(s) were not detected at all,False,0.6592465753424658,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-208.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-objectivec-ios-2-to-ios-18-01\validation\runnability-logs,0,11,3,16,2,0,358,770
M-V8-COV-209,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",5,9,4,0,0,0,0,0,0,0,0,0,none,4 expected finding(s) were not detected at all,False,0.7230046948356808,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-209.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-perl-5-6-to-5-38-01\validation\runnability-logs,0,11,3,16,2,0,255,770
M-V8-COV-210,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",8,13,5,0,1,0,0,1,0,0,0,1,sameFileDifferentSignalFindings=1,5 expected finding(s) were not detected at all; 1 unexpected/noisy finding(s) remained after matching (same-file-different-signal=1),False,0.6754385964912281,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-210.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-php-4-to-8-4-01\validation\runnability-logs,0,11,3,16,2,0,330,770
M-V8-COV-211,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",0,4,4,0,0,0,0,0,0,0,0,0,none,4 expected finding(s) were not detected at all,False,0.8278457196613358,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-211.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-plsql-oracle-8i-to-oracle-23c-01\validation\runnability-logs,0,11,3,16,2,0,143,880
M-V8-COV-212,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",9,14,5,0,0,0,0,0,0,0,0,0,none,5 expected finding(s) were not detected at all,False,0.6643658326143227,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-212.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-powershell-1-to-7-4-01\validation\runnability-logs,0,11,3,16,2,0,349,770
M-V8-COV-213,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",6,14,8,0,0,0,0,0,0,0,0,0,none,8 expected finding(s) were not detected at all,False,0.650887573964497,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-213.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-ruby-1-6-to-3-4-01\validation\runnability-logs,0,11,3,16,2,0,373,770
M-V8-COV-214,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",4,15,11,0,1,1,0,1,0,0,0,1,"sameFileDifferentSignalFindings=1, unexpectedRegexOnlyFindings=1","11 expected finding(s) were not detected at all; 1 unexpected/noisy finding(s) remained after matching (same-file-different-signal=1, regex-only=1)",False,0.5799648506151143,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-214.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-rust-1-to-1-9-01\validation\runnability-logs,0,11,3,16,2,0,438,660
M-V8-COV-215,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",8,12,4,0,1,0,0,1,0,0,0,1,sameFileDifferentSignalFindings=1,4 expected finding(s) were not detected at all; 1 unexpected/noisy finding(s) remained after matching (same-file-different-signal=1),False,0.6949458483754513,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-215.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-shell-posix-sh-to-bash-5-x-01\validation\runnability-logs,0,11,3,16,2,0,298,770
M-V8-COV-216,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",7,14,7,0,2,0,2,0,0,0,0,2,sameSurfaceExtraFindings=2,7 expected finding(s) were not detected at all; 2 unexpected/noisy finding(s) remained after matching (same-surface-extra=2),False,0.6536502546689303,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-216.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-swift-1-to-6-1-01\validation\runnability-logs,0,11,3,16,2,0,368,770
M-V8-COV-217,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",2,5,3,0,1,1,0,1,0,0,0,1,"sameFileDifferentSignalFindings=1, unexpectedRegexOnlyFindings=1","3 expected finding(s) were not detected at all; 1 unexpected/noisy finding(s) remained after matching (same-file-different-signal=1, regex-only=1)",False,0.8073394495412844,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-217.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-tsql-sqlserver-2000-to-sqlserver-2022-01\validation\runnability-logs,0,11,3,16,2,0,170,880
M-V8-COV-218,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",1,3,2,0,0,0,0,0,0,0,0,0,none,2 expected finding(s) were not detected at all,False,0.8247422680412371,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-218.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-precision-zig-0-1-to-0-15-beta-01\validation\runnability-logs,0,11,3,16,2,0,147,880
N-V7-DOCS-001,M7,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",0,0,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9467574059247398,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\N-V7-DOCS-001.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\docs-samples-repo\validation\runnability-logs,85,0,32,13,1,0,120,4730
N-V7-DOCS-005,M7,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",0,0,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9463785514205683,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\N-V7-DOCS-005.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\tutorial-examples-repo\validation\runnability-logs,85,0,32,15,1,0,120,4730
N-V7-DOCS-006,M7,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",0,0,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9416683257017718,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\N-V7-DOCS-006.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\certificate-chain-repo\validation\runnability-logs,85,0,32,40,1,0,120,4730
N-V7-DOCS-009,M7,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",0,0,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9465679407644587,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\N-V7-DOCS-009.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\masked-docs-repo\validation\runnability-logs,85,0,32,14,1,0,120,4730
N-V7-DOCS-010,M7,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",0,0,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9416683257017718,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\N-V7-DOCS-010.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\public-key-docs-repo\validation\runnability-logs,85,0,32,40,1,0,120,4730
N-V7-DOCS-013,M7,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",0,0,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9433585959313922,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\N-V7-DOCS-013.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\docs-jwt-pem-repo\validation\runnability-logs,85,0,32,31,1,0,120,4730
N-V7-SAFE-004,M7,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",0,0,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9448661606072712,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\N-V7-SAFE-004.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\safe-wrapper-playground\validation\runnability-logs,93,0,32,11,1,0,124,4730
N-V7-SAFE-008,M7,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",0,0,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9456217512994802,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\N-V7-SAFE-008.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\masked-placeholder-repo\validation\runnability-logs,89,0,32,12,1,0,123,4730
N-V7-SAFE-012,M7,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",0,0,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9456217512994802,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\N-V7-SAFE-012.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\safe-wrapper-secrets-repo\validation\runnability-logs,89,0,32,12,1,0,123,4730
N-V7-SAFE-016,M7,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",0,0,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9456217512994802,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\N-V7-SAFE-016.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\safe-vault-wrapper-repo\validation\runnability-logs,89,0,32,12,1,0,123,4730
N-V7-TESTS-003,M7,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",0,0,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9465679407644587,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\N-V7-TESTS-003.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\test-mocks-repo\validation\runnability-logs,85,0,32,11,1,3,120,4730
N-V7-TESTS-015,M7,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",0,0,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9452438049560352,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\N-V7-TESTS-015.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\fixtures-mocks-noise-repo\validation\runnability-logs,85,0,35,11,1,4,123,4730
N-V7-VENDOR-002,M7,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",0,0,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9467574059247398,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\N-V7-VENDOR-002.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\vendor-generated-repo\validation\runnability-logs,85,0,32,11,1,0,122,4730
N-V7-VENDOR-007,M7,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",0,0,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9465679407644587,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\N-V7-VENDOR-007.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\bundle-lockfile-repo\validation\runnability-logs,85,0,32,11,1,0,122,4730
N-V7-VENDOR-011,M7,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",0,0,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9458108378324335,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\N-V7-VENDOR-011.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\generated-noise-repo\validation\runnability-logs,85,0,32,11,1,0,127,4730
N-V7-VENDOR-014,M7,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",0,0,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9458108378324335,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\N-V7-VENDOR-014.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\vendor-sourcemap-noise-repo\validation\runnability-logs,85,0,32,11,1,0,127,4730
Q-V3-COV-101,M3,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",12,25,13,0,2,0,0,2,0,0,0,2,sameFileDifferentSignalFindings=2,13 expected finding(s) were not detected at all; 2 unexpected/noisy finding(s) remained after matching (same-file-different-signal=2),False,0.535931790499391,2,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\Q-V3-COV-101.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-java-a\validation\runnability-logs,269,11,3,16,2,0,441,880
Q-V3-COV-102,M3,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",18,25,7,0,6,1,0,6,0,0,0,6,"sameFileDifferentSignalFindings=6, unexpectedRegexOnlyFindings=1","7 expected finding(s) were not detected at all; 6 unexpected/noisy finding(s) remained after matching (same-file-different-signal=6, regex-only=1)",False,0.544891640866873,2,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\Q-V3-COV-102.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-java-b\validation\runnability-logs,283,11,3,16,2,0,400,880
Q-V3-COV-103,M3,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",13,25,12,0,9,0,0,9,0,0,0,9,sameFileDifferentSignalFindings=9,12 expected finding(s) were not detected at all; 9 unexpected/noisy finding(s) remained after matching (same-file-different-signal=9),False,0.5412054120541205,2,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\Q-V3-COV-103.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-csharp-a\validation\runnability-logs,301,11,3,16,2,0,400,880
Q-V3-COV-104,M3,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",2,25,23,0,15,3,0,15,0,0,0,15,"sameFileDifferentSignalFindings=15, unexpectedRegexOnlyFindings=3","23 expected finding(s) were not detected at all; 15 unexpected/noisy finding(s) remained after matching (same-file-different-signal=15, regex-only=3)",False,0.5415384615384615,2,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\Q-V3-COV-104.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-csharp-b\validation\runnability-logs,286,11,3,16,2,0,414,880
Q-V3-COV-105,M3,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",9,30,21,0,11,0,4,7,0,0,0,11,"sameFileDifferentSignalFindings=7, sameSurfaceExtraFindings=4","21 expected finding(s) were not detected at all; 11 unexpected/noisy finding(s) remained after matching (same-surface-extra=4, same-file-different-signal=7)",False,0.47384615384615386,2,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\Q-V3-COV-105.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-java-c\validation\runnability-logs,338,11,3,16,2,0,465,770
Q-V3-COV-106,M3,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",0,30,30,0,0,0,0,0,0,0,0,0,none,30 expected finding(s) were not detected at all,False,0.40917544947303164,2,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\Q-V3-COV-106.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-java-d\validation\runnability-logs,208,11,3,16,2,0,693,660
Q-V3-COV-107,M3,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",1,30,29,0,18,1,0,18,0,0,0,18,"sameFileDifferentSignalFindings=18, unexpectedRegexOnlyFindings=1","29 expected finding(s) were not detected at all; 18 unexpected/noisy finding(s) remained after matching (same-file-different-signal=18, regex-only=1)",False,0.46751669702489373,2,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\Q-V3-COV-107.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-csharp-c\validation\runnability-logs,319,11,3,16,2,0,513,770
Q-V3-COV-108,M3,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",0,30,30,0,0,0,0,0,0,0,0,0,none,30 expected finding(s) were not detected at all,False,0.47123623011015914,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\Q-V3-COV-108.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-java-e\validation\runnability-logs,235,11,3,16,2,0,577,770
Q-V3-COV-109,M3,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",0,20,20,0,0,0,0,0,0,0,0,0,none,20 expected finding(s) were not detected at all,False,0.5902079141515761,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\Q-V3-COV-109.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-java-f-01\validation\runnability-logs,224,11,3,16,2,0,335,880
Q-V3-COV-110,M3,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",0,20,20,0,0,0,0,0,0,0,0,0,none,20 expected finding(s) were not detected at all,False,0.5913978494623656,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\Q-V3-COV-110.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-java-f-02\validation\runnability-logs,221,11,3,16,2,0,335,880
Q-V3-COV-111,M3,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",0,3,3,0,0,0,0,0,0,0,0,0,none,3 expected finding(s) were not detected at all,False,0.8468052347959969,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\Q-V3-COV-111.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-java-f-03\validation\runnability-logs,33,11,3,16,2,0,114,1100
Q-V3-COV-112,M3,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",0,20,20,0,1,1,0,1,0,0,0,1,"sameFileDifferentSignalFindings=1, unexpectedRegexOnlyFindings=1","20 expected finding(s) were not detected at all; 1 unexpected/noisy finding(s) remained after matching (same-file-different-signal=1, regex-only=1)",False,0.5890227576974565,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\Q-V3-COV-112.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-csharp-d-01\validation\runnability-logs,234,11,3,16,2,0,335,880
