rule_key,module,bucket,distinctScenarioCount,totalFindingCount,expectedMatchCount,unexpectedMatchCount,noisyMatchCount,mustNotFindViolationCount,sameSurfaceExtraCount,sameFileDifferentSignalCount,reviewOnlyCount,explainabilityGapCount,regexOnlyCount,hybridCount,semanticCount,astCount,regexOnlyOnlyExercised,scenarios,title,severity,finding_kind,family,language
quantum.arq-q-0346-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,pyoqs: ML-KEM/Kyber usage (NIST FIPS 203 â€” quantum-safe inventory),INFO,INVENTORY,arq-q-0346-python,python
quantum.arq-q-0347-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,pyoqs: ML-DSA/Dilithium usage (NIST FIPS 204 â€” quantum-safe inventory),INFO,INVENTORY,arq-q-0347-python,python
quantum.arq-q-0348-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,pyoqs: SLH-DSA/SPHINCS+ usage (NIST FIPS 205 â€” quantum-safe inventory),INFO,INVENTORY,arq-q-0348-python,python
quantum.arq-q-0349-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,pyoqs: FrodoKEM usage (conservative lattice inventory),INFO,INVENTORY,arq-q-0349-python,python
quantum.arq-q-0350-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Hybrid KEM: ML-KEM + X25519 in same context (gold standard PQC),INFO,INVENTORY,arq-q-0350-python,python
quantum.arq-q-0351-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ssl: CERT_NONE (maximum severity in PQC era),CRITICAL,VULNERABILITY,arq-q-0351-python,python
quantum.arq-q-0352-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,requests / httpx: verify=False (maximum severity),CRITICAL,VULNERABILITY,arq-q-0352-python,python
quantum.arq-q-0353-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,hashlib: MD5 / SHA1 (critical in PQC-era Python),HIGH,VULNERABILITY,arq-q-0353-python,python
quantum.arq-q-0354-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,hashlib: SHA3 / SHAKE / BLAKE2 (good signal â€” inventory),INFO,INVENTORY,arq-q-0354-python,python
quantum.arq-q-0355-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,cryptography: RSA / EC usage (urgent Shor migration â€” PQC native via pyoqs),CRITICAL,INVENTORY,arq-q-0355-python,python
quantum.arq-q-0356-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,cryptography: PKCS1v15 padding (critical in PQC era),HIGH,VULNERABILITY,arq-q-0356-python,python
quantum.arq-q-0357-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,cryptography: AESGCM / ChaCha20Poly1305 (good signal),INFO,INVENTORY,arq-q-0357-python,python
quantum.arq-q-0358-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,cryptography: HKDF (hybrid PQC key derivation),INFO,INVENTORY,arq-q-0358-python,python
quantum.arq-q-0359-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,random: non-crypto RNG (critical in PQC era),HIGH,VULNERABILITY,arq-q-0359-python,python
quantum.arq-q-0360-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Hardcoded secret in source,CRITICAL,VULNERABILITY,arq-q-0360-python,python
quantum.arq-q-0361-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,PEM private key in source,CRITICAL,VULNERABILITY,arq-q-0361-python,python
quantum.arq-q-0362-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Import: oqs / pyoqs (PQC library),INFO,INVENTORY,arq-q-0362-python,python
quantum.arq-q-0363-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Import: cryptography (pyca),INFO,INVENTORY,arq-q-0363-python,python
quantum.arq-q-0364-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Import: ssl,INFO,INVENTORY,arq-q-0364-python,python
quantum.arq-q-0365-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ssl: SSLContext.check_hostname disabled (hostname verification bypass),CRITICAL,VULNERABILITY,arq-q-0365-python,python
quantum.arq-q-0366-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ssl: SSLContext.check_hostname disabled (hostname verification bypass),CRITICAL,VULNERABILITY,arq-q-0366-python,python
quantum.arq-q-0367-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ssl: SSLContext.check_hostname disabled (hostname verification bypass),CRITICAL,VULNERABILITY,arq-q-0367-python,python
quantum.arq-q-0368-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ssl: SSLContext.check_hostname disabled (hostname verification bypass),CRITICAL,VULNERABILITY,arq-q-0368-python,python
quantum.arq-q-0369-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,urllib3: certificate verification disabled (CERT_NONE / assert_hostname=False),CRITICAL,VULNERABILITY,arq-q-0369-python,python
quantum.arq-q-0370-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,urllib3: certificate verification disabled (CERT_NONE / assert_hostname=False),CRITICAL,VULNERABILITY,arq-q-0370-python,python
quantum.arq-q-0371-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,urllib3: certificate verification disabled (CERT_NONE / assert_hostname=False),CRITICAL,VULNERABILITY,arq-q-0371-python,python
quantum.arq-q-0372-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,urllib3: certificate verification disabled (CERT_NONE / assert_hostname=False),CRITICAL,VULNERABILITY,arq-q-0372-python,python
quantum.arq-q-0373-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,urllib3: certificate verification disabled (CERT_NONE / assert_hostname=False),CRITICAL,VULNERABILITY,arq-q-0373-python,python
quantum.arq-q-0374-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,urllib3: certificate verification disabled (CERT_NONE / assert_hostname=False),CRITICAL,VULNERABILITY,arq-q-0374-python,python
quantum.arq-q-0375-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,pyOpenSSL: VERIFY_NONE disables certificate verification,CRITICAL,VULNERABILITY,arq-q-0375-python,python
quantum.arq-q-0376-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,pyOpenSSL: VERIFY_NONE disables certificate verification,CRITICAL,VULNERABILITY,arq-q-0376-python,python
quantum.arq-q-0377-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,pyOpenSSL: VERIFY_NONE disables certificate verification,CRITICAL,VULNERABILITY,arq-q-0377-python,python
quantum.arq-q-0378-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,pyOpenSSL: VERIFY_NONE disables certificate verification,CRITICAL,VULNERABILITY,arq-q-0378-python,python
quantum.arq-q-0379-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,pyOpenSSL: VERIFY_NONE disables certificate verification,CRITICAL,VULNERABILITY,arq-q-0379-python,python
quantum.arq-q-0380-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,pyOpenSSL: VERIFY_NONE disables certificate verification,CRITICAL,VULNERABILITY,arq-q-0380-python,python
quantum.arq-q-0381-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,paramiko: AutoAddPolicy / missing host key policy disables SSH host verification,CRITICAL,VULNERABILITY,arq-q-0381-python,python
quantum.arq-q-0382-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,paramiko: AutoAddPolicy / missing host key policy disables SSH host verification,CRITICAL,VULNERABILITY,arq-q-0382-python,python
quantum.arq-q-0383-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,paramiko: AutoAddPolicy / missing host key policy disables SSH host verification,CRITICAL,VULNERABILITY,arq-q-0383-python,python
quantum.arq-q-0384-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,paramiko: AutoAddPolicy / missing host key policy disables SSH host verification,CRITICAL,VULNERABILITY,arq-q-0384-python,python
quantum.arq-q-0385-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,paramiko: AutoAddPolicy / missing host key policy disables SSH host verification,CRITICAL,VULNERABILITY,arq-q-0385-python,python
quantum.arq-q-0386-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,python-rsa: RSA library usage (Shor-vulnerable inventory),HIGH,INVENTORY,arq-q-0386-python,python
quantum.arq-q-0387-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,python-rsa: weak RSA key size (<=2048) generation,CRITICAL,VULNERABILITY,arq-q-0387-python,python
quantum.arq-q-0388-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,python-rsa: RSA library usage (Shor-vulnerable inventory),HIGH,INVENTORY,arq-q-0388-python,python
quantum.arq-q-0389-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,python-rsa: weak RSA key size (<=2048) generation,CRITICAL,VULNERABILITY,arq-q-0389-python,python
quantum.arq-q-0390-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,python-rsa: RSA library usage (Shor-vulnerable inventory),HIGH,INVENTORY,arq-q-0390-python,python
quantum.arq-q-0391-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,python-rsa: weak RSA key size (<=2048) generation,CRITICAL,VULNERABILITY,arq-q-0391-python,python
quantum.arq-q-0392-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,python-rsa: RSA library usage (Shor-vulnerable inventory),HIGH,INVENTORY,arq-q-0392-python,python
quantum.arq-q-0393-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,python-rsa: weak RSA key size (<=2048) generation,CRITICAL,VULNERABILITY,arq-q-0393-python,python
quantum.arq-q-0394-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,python-rsa: RSA library usage (Shor-vulnerable inventory),HIGH,INVENTORY,arq-q-0394-python,python
quantum.arq-q-0395-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,python-rsa: weak RSA key size (<=2048) generation,HIGH,VULNERABILITY,arq-q-0395-python,python
quantum.arq-q-0396-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,python-rsa: RSA library usage (Shor-vulnerable inventory),HIGH,INVENTORY,arq-q-0396-python,python
quantum.arq-q-0397-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,python-rsa: weak RSA key size (<=2048) generation,HIGH,VULNERABILITY,arq-q-0397-python,python
quantum.arq-q-0398-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,PyNaCl: Ed25519/X25519 usage (Shor-vulnerable inventory via libsodium),MEDIUM,INVENTORY,arq-q-0398-python,python
quantum.arq-q-0399-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,PyNaCl: Ed25519/X25519 usage (Shor-vulnerable inventory via libsodium),MEDIUM,INVENTORY,arq-q-0399-python,python
quantum.arq-q-0400-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,PyNaCl: Ed25519/X25519 usage (Shor-vulnerable inventory via libsodium),HIGH,INVENTORY,arq-q-0400-python,python
quantum.arq-q-0401-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,PyNaCl: Ed25519/X25519 usage (Shor-vulnerable inventory via libsodium),HIGH,INVENTORY,arq-q-0401-python,python
quantum.arq-q-0402-python,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,XMLDSIG / SAML Inventory (xmlsec/signxml/python3-saml),INFO,INVENTORY,arq-q-0402-python,python
quantum.arq-q-0404-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ServicePointManager: SSL3/TLS1.0 protocol forced,CRITICAL,VULNERABILITY,arq-q-0404-csharp,csharp
quantum.arq-q-0405-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ServicePointManager: ServerCertificateValidationCallback always-true,CRITICAL,VULNERABILITY,arq-q-0405-csharp,csharp
quantum.arq-q-0406-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,MD5CryptoServiceProvider usage,HIGH,VULNERABILITY,arq-q-0406-csharp,csharp
quantum.arq-q-0408-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,RijndaelManaged with ECB mode,HIGH,VULNERABILITY,arq-q-0408-csharp,csharp
quantum.arq-q-0409-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,RijndaelManaged usage (inventory â€” superseded by AesCryptoServiceProvider),INFO,INVENTORY,arq-q-0409-csharp,csharp
quantum.arq-q-0410-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,DESCryptoServiceProvider usage,HIGH,VULNERABILITY,arq-q-0410-csharp,csharp
quantum.arq-q-0411-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,TripleDESCryptoServiceProvider usage,HIGH,VULNERABILITY,arq-q-0411-csharp,csharp
quantum.arq-q-0412-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,RC2CryptoServiceProvider usage,CRITICAL,VULNERABILITY,arq-q-0412-csharp,csharp
quantum.arq-q-0413-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,RSACryptoServiceProvider with KeySize < 2048,CRITICAL,VULNERABILITY,arq-q-0413-csharp,csharp
quantum.arq-q-0414-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,"DSACryptoServiceProvider usage (Shor-vulnerable, SHA-1 bound)",CRITICAL,VULNERABILITY,arq-q-0414-csharp,csharp
quantum.arq-q-0415-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,HMACMD5 usage,HIGH,VULNERABILITY,arq-q-0415-csharp,csharp
quantum.arq-q-0417-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,PasswordDeriveBytes usage (PBKDF1 â€” NOT PBKDF2),HIGH,VULNERABILITY,arq-q-0417-csharp,csharp
quantum.arq-q-0418-csharp,quantum,noisy_only_exercised,1,1,0,1,1,0,0,0,0,0,1,0,0,0,true,Q-V3-CS-003,Random class usage (not cryptographic),MEDIUM,VULNERABILITY,arq-q-0418-csharp,csharp
quantum.arq-q-0419-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Hardcoded key/IV in RijndaelManaged/DES,CRITICAL,VULNERABILITY,arq-q-0419-csharp,csharp
quantum.arq-q-0420-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Using: System.Security.Cryptography (BCL crypto namespace),INFO,INVENTORY,arq-q-0420-csharp,csharp
quantum.arq-q-0421-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Using: System.Net (ServicePointManager namespace),INFO,INVENTORY,arq-q-0421-csharp,csharp
quantum.arq-q-0422-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ServicePointManager: TLS 1.0 only (missing TLS 1.2),HIGH,VULNERABILITY,arq-q-0422-csharp,csharp
quantum.arq-q-0423-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ServicePointManager: ServerCertificateValidationCallback always-true,CRITICAL,VULNERABILITY,arq-q-0423-csharp,csharp
quantum.arq-q-0424-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,HttpClient: HttpClientHandler with insecure SSL validation,CRITICAL,VULNERABILITY,arq-q-0424-csharp,csharp
quantum.arq-q-0425-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,SslStream: SslStream with custom certificate validation always-true,CRITICAL,VULNERABILITY,arq-q-0425-csharp,csharp
quantum.arq-q-0426-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,MD5 / MD5CryptoServiceProvider usage,HIGH,VULNERABILITY,arq-q-0426-csharp,csharp
quantum.arq-q-0428-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,AesManaged with ECB mode,HIGH,VULNERABILITY,arq-q-0428-csharp,csharp
quantum.arq-q-0429-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,AesCryptoServiceProvider with ECB mode,HIGH,VULNERABILITY,arq-q-0429-csharp,csharp
quantum.arq-q-0430-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,TripleDES / 3DES usage,HIGH,VULNERABILITY,arq-q-0430-csharp,csharp
quantum.arq-q-0431-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,DES usage,HIGH,VULNERABILITY,arq-q-0431-csharp,csharp
quantum.arq-q-0432-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,RSACryptoServiceProvider weak key size,CRITICAL,VULNERABILITY,arq-q-0432-csharp,csharp
quantum.arq-q-0433-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,RSACryptoServiceProvider Shor-vulnerable inventory,HIGH,INVENTORY,arq-q-0433-csharp,csharp
quantum.arq-q-0434-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,RSACng usage (Shor-vulnerable inventory),HIGH,INVENTORY,arq-q-0434-csharp,csharp
quantum.arq-q-0435-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,PKCS#1 v1.5 RSA encryption (RSAEncryptionPadding.Pkcs1),HIGH,VULNERABILITY,arq-q-0435-csharp,csharp
quantum.arq-q-0436-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ECDsaCng usage (Shor-vulnerable inventory),HIGH,INVENTORY,arq-q-0436-csharp,csharp
quantum.arq-q-0437-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ECDiffieHellmanCng usage (HNDL inventory),HIGH,INVENTORY,arq-q-0437-csharp,csharp
quantum.arq-q-0438-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,DSACryptoServiceProvider usage,HIGH,VULNERABILITY,arq-q-0438-csharp,csharp
quantum.arq-q-0439-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,HMACMD5 usage,HIGH,VULNERABILITY,arq-q-0439-csharp,csharp
quantum.arq-q-0441-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,PasswordDeriveBytes usage (PBKDF1),HIGH,VULNERABILITY,arq-q-0441-csharp,csharp
quantum.arq-q-0442-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Rfc2898DeriveBytes with SHA1 (default in .NET 4.x),MEDIUM,VULNERABILITY,arq-q-0442-csharp,csharp
quantum.arq-q-0443-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Random class usage (non-crypto),MEDIUM,VULNERABILITY,arq-q-0443-csharp,csharp
quantum.arq-q-0444-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Hardcoded symmetric key/IV,CRITICAL,VULNERABILITY,arq-q-0444-csharp,csharp
quantum.arq-q-0445-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,PFX/P12 password hardcoded in X509Certificate2 constructor,CRITICAL,VULNERABILITY,arq-q-0445-csharp,csharp
quantum.arq-q-0446-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Using: System.Security.Cryptography,INFO,INVENTORY,arq-q-0446-csharp,csharp
quantum.arq-q-0447-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Using: System.Security.Cryptography.X509Certificates,INFO,INVENTORY,arq-q-0447-csharp,csharp
quantum.arq-q-0448-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ServicePointManager: SSL3 or TLS 1.0/1.1 explicit downgrade,CRITICAL,VULNERABILITY,arq-q-0448-csharp,csharp
quantum.arq-q-0449-csharp,quantum,expected_positive_exercised,3,3,3,0,0,0,0,0,0,0,0,3,0,0,false,Q-V6-CS-002;Q-V6-CS-003;Q-V6-CS-004,HttpClient: DangerousAcceptAnyServerCertificateValidator,CRITICAL,VULNERABILITY,arq-q-0449-csharp,csharp
quantum.arq-q-0450-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,SslStream: RemoteCertificateValidationCallback always-true,CRITICAL,VULNERABILITY,arq-q-0450-csharp,csharp
quantum.arq-q-0451-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,MD5 usage (unexpected in 4.6.2+ new code),HIGH,VULNERABILITY,arq-q-0451-csharp,csharp
quantum.arq-q-0453-csharp,quantum,expected_positive_exercised,1,1,1,0,0,0,0,0,0,0,0,1,0,0,false,Q-V3-CS-003,AES in ECB mode,HIGH,VULNERABILITY,arq-q-0453-csharp,csharp
quantum.arq-q-0454-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,TripleDES / DES usage,HIGH,VULNERABILITY,arq-q-0454-csharp,csharp
quantum.arq-q-0455-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,RSA: all RSA usage (Shor-vulnerable inventory),HIGH,INVENTORY,arq-q-0455-csharp,csharp
quantum.arq-q-0456-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,RSA PKCS#1 v1.5 padding,HIGH,VULNERABILITY,arq-q-0456-csharp,csharp
quantum.arq-q-0457-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ECDSA: ECDsa.Create() Shor-vulnerable inventory,HIGH,INVENTORY,arq-q-0457-csharp,csharp
quantum.arq-q-0458-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ECDH: ECDiffieHellman.Create() HNDL inventory,HIGH,INVENTORY,arq-q-0458-csharp,csharp
quantum.arq-q-0459-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Rfc2898DeriveBytes with SHA1 default,MEDIUM,VULNERABILITY,arq-q-0459-csharp,csharp
quantum.arq-q-0460-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Random class non-crypto usage,MEDIUM,VULNERABILITY,arq-q-0460-csharp,csharp
quantum.arq-q-0461-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Hardcoded symmetric key/IV,CRITICAL,VULNERABILITY,arq-q-0461-csharp,csharp
quantum.arq-q-0462-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,X509Certificate2 hardcoded PFX password,CRITICAL,VULNERABILITY,arq-q-0462-csharp,csharp
quantum.arq-q-0463-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Using: System.Security.Cryptography,INFO,INVENTORY,arq-q-0463-csharp,csharp
quantum.arq-q-0464-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,HttpClientHandler: DangerousAcceptAnyServerCertificateValidator,CRITICAL,VULNERABILITY,arq-q-0464-csharp,csharp
quantum.arq-q-0465-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,SslClientAuthenticationOptions / SslServerAuthenticationOptions weak TLS,CRITICAL,VULNERABILITY,arq-q-0465-csharp,csharp
quantum.arq-q-0467-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,SocketsHttpHandler: ConnectCallback with no cert validation,CRITICAL,VULNERABILITY,arq-q-0467-csharp,csharp
quantum.arq-q-0468-csharp,quantum,expected_positive_exercised,3,3,3,0,0,0,0,0,0,0,0,3,0,0,false,Q-V3-CS-003;Q-V3-CS-004;Q-V3-CS-005,MD5 usage,HIGH,VULNERABILITY,arq-q-0468-csharp,csharp
quantum.arq-q-0470-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,AES in ECB mode,HIGH,VULNERABILITY,arq-q-0470-csharp,csharp
quantum.arq-q-0471-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,AesGcm usage (good signal â€” .NET Core 3.0+),INFO,INVENTORY,arq-q-0471-csharp,csharp
quantum.arq-q-0472-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ChaCha20Poly1305 usage (good signal â€” .NET Core 3.0+),INFO,INVENTORY,arq-q-0472-csharp,csharp
quantum.arq-q-0473-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,TripleDES / DES usage,HIGH,VULNERABILITY,arq-q-0473-csharp,csharp
quantum.arq-q-0474-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,RSA: all RSA usage Shor-vulnerable inventory,HIGH,INVENTORY,arq-q-0474-csharp,csharp
quantum.arq-q-0475-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,RSA PKCS#1 v1.5 padding,HIGH,VULNERABILITY,arq-q-0475-csharp,csharp
quantum.arq-q-0476-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ECDSA / ECDsa Shor-vulnerable inventory,HIGH,INVENTORY,arq-q-0476-csharp,csharp
quantum.arq-q-0477-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,ECDH: ECDiffieHellman HNDL inventory,HIGH,INVENTORY,arq-q-0477-csharp,csharp
quantum.arq-q-0478-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Rfc2898DeriveBytes without explicit hash algorithm,MEDIUM,VULNERABILITY,arq-q-0478-csharp,csharp
quantum.arq-q-0479-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,Random class non-crypto,MEDIUM,VULNERABILITY,arq-q-0479-csharp,csharp
quantum.arq-q-0480-csharp,quantum,never_exercised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,,RandomNumberGenerator.GetBytes usage (good signal),INFO,INVENTORY,arq-q-0480-csharp,csharp
